Hour,index,key_0,Load,Voltage,Carbon Intensity,Load Shed,Generation,Cost,Emissions,type
3,,82,-0.0,6.005705679493985,,0.0,0.0,0.0,0.0,
3,,83,-0.0,1.9424970037604226,,0.0,0.0,0.0,0.0,
3,,84,-848.4270525854033,-15.873450472173545,,0.0,0.0,0.0,0.0,
3,,85,-0.0,8.816568228039046,,0.0,0.0,0.0,0.0,
3,,86,-0.0,0.29126158826636583,,0.0,0.0,0.0,0.0,
3,,87,-0.0,0.9824557925333011,,0.0,0.0,0.0,0.0,
3,,88,-16.42040023580092,-12.313319976296611,,0.0,0.0,0.0,0.0,
3,11.0,89,-0.0,16.665171986046403,,0.0,600.0,10593.2064,238866.41882352944,COW
4,,1,-0.0,0.0,,0.0,0.0,0.0,0.0,
4,,2,23.43,-3.010921578698003,,0.0,0.0,0.0,0.0,
4,,3,-88.20882619595425,-8.64377734110542,,0.0,0.0,0.0,0.0,
4,,4,-0.0,16.72673250005448,,0.0,0.0,0.0,0.0,
4,,5,-0.0,16.37705745675669,,0.0,0.0,0.0,0.0,
4,,6,-269.36986944845177,0.4656118308253099,,0.0,0.0,0.0,0.0,
4,0.0,7,-0.0,10.217650700125432,,0.0,1700.0,11197.119700000001,0.0,NUC
4,,8,-222.75693233766313,-12.84496128956107,,0.0,0.0,0.0,0.0,
4,,9,-0.0,12.971661033351324,,0.0,0.0,0.0,0.0,
4,,10,-0.0,5.055925654820157,,0.0,0.0,0.0,0.0,
4,,11,-136.19004913191282,10.829364432347688,,0.0,0.0,0.0,0.0,
4,,12,-0.0,4.530104475260373,,0.0,0.0,0.0,0.0,
4,,13,-217.46622714700612,1.9072229236187468,,0.0,0.0,0.0,0.0,
4,,14,-0.0,-9.484832889573795,,0.0,0.0,0.0,0.0,
4,,15,-0.0,0.20543492362810412,,0.0,0.0,0.0,0.0,
4,,16,-250.03142978605024,-8.80856699907838,,0.0,0.0,0.0,0.0,
4,,17,-0.0,0.9534369577455664,,0.0,0.0,0.0,0.0,
4,,18,-0.0,4.990265803026318,,0.0,0.0,0.0,0.0,
4,,19,-58.070050420211444,3.151586240603706,,0.0,0.0,0.0,0.0,
4,,20,-108.00336113341244,-12.678088457792455,,0.0,0.0,0.0,0.0,
4,1.0,21,-0.0,3.1320055646181117,,0.0,0.0,0.0,0.0,COW
4,,22,357.45,7.838246286706976,,0.0,0.0,0.0,0.0,
4,,23,-7.844838730974213,-15.772821305103434,,0.0,0.0,0.0,0.0,
4,2.0,24,-0.0,23.0165632072476,,0.0,0.0,0.0,0.0,NG
4,,25,-0.0,-1.629725874722908,,0.0,0.0,0.0,0.0,
